id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,mae,models_ensemble_count,r2,rmse,acc,auc,balacc,logloss
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,4h8c,0,regression,-2.1112,neg_rmse,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:14:09,7566.9,7113.2,187.2,24.0,1758793445,,1.513,16.0,0.567878,2.1112,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,4h8c,1,regression,-2.02246,neg_rmse,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:24:51,8155.1,7644.2,227.7,24.0,1758793446,,1.37151,16.0,0.611829,2.02246,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,4h8c,2,regression,-2.00967,neg_rmse,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:36:47,8102.0,7646.8,190.5,24.0,1758793447,,1.45985,16.0,0.61577,2.00967,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,4h8c,3,regression,-2.03965,neg_rmse,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T05:03:23,8060.2,7597.8,203.7,24.0,1758793448,,1.44169,17.0,0.609884,2.03965,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,4h8c,4,regression,-2.34438,neg_rmse,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:44:45,8263.8,7748.2,223.7,24.0,1758793449,,1.58517,16.0,0.551772,2.34438,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,4h8c,5,regression,-2.07364,neg_rmse,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:28:34,8346.7,7500.1,355.7,24.0,1758793450,,1.46637,16.0,0.604873,2.07364,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,4h8c,6,regression,-1.92432,neg_rmse,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:26:34,7873.2,7406.2,199.3,24.0,1758793451,,1.36094,16.0,0.60484,1.92432,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,4h8c,7,regression,-1.89749,neg_rmse,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:56:22,7872.8,7275.1,256.7,24.0,1758793452,,1.33675,16.0,0.604964,1.89749,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,4h8c,8,regression,-2.12275,neg_rmse,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:30:35,8474.6,7958.2,227.9,24.0,1758793453,,1.46543,16.0,0.569221,2.12275,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,4h8c,9,regression,-2.09016,neg_rmse,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:30:20,8012.6,7547.5,203.9,24.0,1758793454,,1.49393,17.0,0.547521,2.09016,,,,
openml.org/t/190411,ada,AutoGluon_bestquality_nochildoof,4h8c,0,binary,0.939569,auc,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:12:49,7410.1,6733.4,293.6,28.0,1758793445,,,17.0,,,0.877108,0.939569,0.804456,0.267088
openml.org/t/190411,ada,AutoGluon_bestquality_nochildoof,4h8c,1,binary,0.937049,auc,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:30:48,7837.5,7079.0,309.3,28.0,1758793446,,,16.0,,,0.86988,0.937049,0.796397,0.275355
openml.org/t/190411,ada,AutoGluon_bestquality_nochildoof,4h8c,2,binary,0.900765,auc,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:29:18,7255.1,6623.3,271.4,28.0,1758793447,,,17.0,,,0.86988,0.900765,0.796397,0.3326
openml.org/t/190411,ada,AutoGluon_bestquality_nochildoof,4h8c,3,binary,0.921365,auc,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:31:50,7586.0,6889.2,302.2,28.0,1758793448,,,17.0,,,0.855422,0.921365,0.757515,0.30677
openml.org/t/190411,ada,AutoGluon_bestquality_nochildoof,4h8c,4,binary,0.945015,auc,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:20:54,7306.2,6671.8,270.8,28.0,1758793449,,,16.0,,,0.889157,0.945015,0.835232,0.256529
openml.org/t/190411,ada,AutoGluon_bestquality_nochildoof,4h8c,5,binary,0.915951,auc,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:32:09,7548.6,6743.3,353.8,28.0,1758793450,,,19.0,,,0.86988,0.915951,0.796397,0.303409
openml.org/t/190411,ada,AutoGluon_bestquality_nochildoof,4h8c,6,binary,0.887043,auc,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:17:12,7438.1,6804.2,269.3,28.0,1758793451,,,18.0,,,0.855422,0.887043,0.783529,0.35419
openml.org/t/190411,ada,AutoGluon_bestquality_nochildoof,4h8c,7,binary,0.912777,auc,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T05:02:01,7342.7,6602.6,308.1,28.0,1758793452,,,18.0,,,0.838164,0.912777,0.762417,0.314852
openml.org/t/190411,ada,AutoGluon_bestquality_nochildoof,4h8c,8,binary,0.930041,auc,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:52:14,7496.1,6849.5,272.0,28.0,1758793453,,,16.0,,,0.857488,0.930041,0.778525,0.285587
openml.org/t/190411,ada,AutoGluon_bestquality_nochildoof,4h8c,9,binary,0.919086,auc,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T04:21:22,7604.0,6970.5,267.1,28.0,1758793454,,,16.0,,,0.845411,0.919086,0.768759,0.303447
openml.org/t/359983,adult,AutoGluon_bestquality_nochildoof,4h8c,0,binary,0.931664,auc,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T06:16:47,14548.6,13715.3,365.8,28.0,1758793445,,,18.0,,,0.875947,0.931664,0.799143,0.270185
openml.org/t/359983,adult,AutoGluon_bestquality_nochildoof,4h8c,1,binary,0.928943,auc,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T06:34:43,14423.5,13575.6,398.9,28.0,1758793446,,,18.0,,,0.87697,0.928943,0.804507,0.272323
openml.org/t/359983,adult,AutoGluon_bestquality_nochildoof,4h8c,2,binary,0.931974,auc,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T06:32:24,13940.8,13164.4,374.0,28.0,1758793447,,,21.0,,,0.873669,0.931974,0.799276,0.270046
openml.org/t/359983,adult,AutoGluon_bestquality_nochildoof,4h8c,3,binary,0.928747,auc,aws,0.2.1b20210813,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 9336bc7]",2021-08-13T06:13:02,14532.7,13655.0,420.5,28.0,1758793448,,,20.0,,,0.86896,0.928747,0.793539,0.275794
